Date,cost-per-transaction,fees-usd-per-transaction,hash-rate,mvrv,n-payments-per-block,n-transactions-per-block,n-unique-addresses,nvt,nvts,trade-volume
2022-11-11,51.227148259365705,1.317176793469129,266509160.77526745,0.8074876736360354,5750.119402985075,2122.8880597014927,747386.0,4.715945337447763,5.692608067734793,465541086.5283
2022-11-12,74.70762886569408,1.1407031298652064,267747170.8466816,0.8225750573666647,4191.233532934131,1432.6586826347304,677645.0,4.961701607285178,5.78913848076533,271418723.8896
2022-11-13,60.24893973437021,1.1974163030476088,271845421.3836705,0.809945649701574,5323.968992248062,1764.6821705426357,656286.0,6.13217800985344,5.6600571195245974,81091749.15200001
2022-11-14,53.327375847199704,1.5497453826086462,269685404.6310335,0.8020405404884942,5431.552845528456,1970.861788617886,661596.0,7.117891301039986,5.589905586504434,92079635.54699999
2022-11-15,59.78419641733976,2.1605387466343227,264198331.60419646,0.7944831568406089,4555.554838709678,1826.3870967741937,703644.0,6.265562722176367,5.540624610865741,256353153.7932
2022-11-16,60.50462829692026,2.20682542554348,262109807.24368897,0.8136633679037357,4509.746666666667,1789.1533333333334,670368.0,7.4114995778972865,5.707333839367961,238738600.90080002
2022-11-17,60.25401314827246,2.3123753507342077,262370872.7887524,0.808393088123697,4741.289855072464,1800.4710144927535,636467.0,7.710382394572595,5.68819638983279,168947615.592
2022-11-18,54.117708896742656,2.5926469486478827,260021282.8831815,0.8129375916406673,5186.863309352518,2029.431654676259,697975.0,10.49887112676717,5.738489076744651,118130025.884
2022-11-19,60.34793829259549,1.7263599286898814,261326610.60849866,0.8194045715224413,4598.39455782313,1773.4285714285713,647807.0,11.076244495786094,5.8030255319270925,110184993.8188
2022-11-20,69.27095981414624,1.4013525276443688,256105299.70722994,0.8182856987613968,4003.020134228188,1543.1073825503356,595776.0,14.856647007311649,5.8326147119697715,49535398.008
2022-11-21,49.44656241956775,1.4904222770065427,261338645.1611087,0.8063330771717367,5078.875968992248,2099.062015503876,661220.0,12.833619857845994,5.826374715730352,68450309.7483
2022-11-22,51.20463661765629,1.6885004200532703,263077533.6855666,0.7870542097229328,4944.547619047619,2009.8015873015872,623451.0,11.370373093023364,5.757098367059514,219880442.6615
2022-11-23,54.48647730124785,1.7290789004565026,255675116.61526757,0.7897897505249406,5020.021276595745,1943.241134751773,696412.0,12.251479650578824,5.850978848934292,143346534.045
2022-11-24,54.37631882117967,1.8231945943330357,253514068.03392068,0.8079237240166398,5042.395348837209,1973.9457364341085,642832.0,13.303154327042938,6.045537697366761,133423440.0756
2022-11-25,50.81546634450413,1.7272215440272745,251336973.38242704,0.8173614987507595,5287.59349593496,2100.3333333333335,640008.0,17.607166421340327,6.211350009112238,75688791.6186
2022-11-26,50.81653651480445,1.7049786328970342,247324396.880416,0.8170074214833799,5546.706422018348,2107.6605504587155,598183.0,16.445404711856828,6.250788011448079,70966475.0064
2022-11-27,64.48326293044461,1.3213027378743618,237549657.97183824,0.8179986799471096,4144.191176470588,1637.2941176470588,568789.0,19.61911676650907,6.291198294787327,55597755.94230001
2022-11-28,55.368628090863886,1.4079931944528365,234325626.79506642,0.8143165019136671,4457.597122302158,1889.4676258992806,630827.0,25.843962888976307,6.294068269004474,50052874.65
2022-11-29,50.8863605194169,1.4059968522493294,236949653.97082305,0.8084025852881114,4996.343511450382,2072.610687022901,658815.0,23.771001560609527,6.287698838705708,124241678.39999999
2022-11-30,55.39435028059219,1.6900964783108217,238261667.55870137,0.8237768416111477,4774.152173913043,1966.7826086956522,656181.0,20.40988990862209,6.542724965169216,109941865.4466
2022-12-01,59.78213799697518,1.7453667756867584,237474459.4059744,0.8403894904223116,4634.228758169935,1865.797385620915,704310.0,21.943584140111124,6.74871945879352,166029249.6156
