Date,datetime,open,high,low,close,volume,name
17794,2023-03-16 21:00:00,1659.01,1684.78,1658.2,1675.21,10766.15,ETH
17795,2023-03-16 22:00:00,1675.21,1679.3,1672.12,1675.8,9304.3,ETH
17796,2023-03-16 23:00:00,1675.8,1680.46,1674.11,1676.86,10064.03,ETH
17797,2023-03-17 00:00:00,1676.86,1677.75,1666.43,1668.65,10435.94,ETH
17798,2023-03-17 01:00:00,1668.65,1700.72,1667.41,1699.49,25508.4,ETH
17799,2023-03-17 02:00:00,1699.49,1728.11,1696.21,1708.12,37542.44,ETH
17800,2023-03-17 03:00:00,1708.12,1715.4,1704.16,1711.84,8666.46,ETH
17801,2023-03-17 04:00:00,1711.84,1714.02,1707.14,1707.75,7958.65,ETH
17802,2023-03-17 05:00:00,1707.75,1709.4,1700.81,1706.74,11161.47,ETH
17803,2023-03-17 06:00:00,1706.74,1733.3,1706.53,1728.6,25676.52,ETH
17804,2023-03-17 07:00:00,1728.6,1729.69,1713.67,1720.99,14059.83,ETH
17805,2023-03-17 08:00:00,1720.99,1726.65,1715.06,1716.11,13298.35,ETH
17806,2023-03-17 09:00:00,1716.11,1728.96,1715.04,1724.5,16403.71,ETH
17807,2023-03-17 10:00:00,1724.5,1751.33,1723.87,1748.96,33458.1,ETH
17808,2023-03-17 11:00:00,1748.96,1765.86,1742.1,1765.08,27906.36,ETH
17809,2023-03-17 12:00:00,1765.08,1765.77,1732.24,1741.1,26425.88,ETH
17810,2023-03-17 13:00:00,1741.1,1746.6,1733.83,1738.21,26327.18,ETH
17811,2023-03-17 14:00:00,1738.21,1745.85,1706.67,1714.6,25971.66,ETH
17812,2023-03-17 15:00:00,1714.6,1725.84,1709.57,1719.44,25050.07,ETH
17813,2023-03-17 16:00:00,1719.44,1724.86,1713.3,1715.41,17425.2,ETH
17814,2023-03-17 17:00:00,1715.41,1734.9,1715.37,1728.94,23339.3,ETH
17815,2023-03-17 18:00:00,1728.94,1735.73,1716.93,1735.62,22101.03,ETH
17816,2023-03-17 19:00:00,1735.62,1747.27,1731.83,1747.05,27686.44,ETH
17817,2023-03-17 20:00:00,1747.05,1757.35,1736.09,1744.85,22897.3,ETH
17818,2023-03-17 21:00:00,1744.85,1773.03,1743.67,1761.76,21798.2,ETH
17819,2023-03-17 22:00:00,1761.76,1787.39,1755.12,1777.21,45642.59,ETH
17820,2023-03-17 23:00:00,1777.21,1802.78,1776.84,1793.04,37928.63,ETH
17821,2023-03-18 00:00:00,1793.04,1823.62,1772.24,1822.48,40220.13,ETH
17822,2023-03-18 01:00:00,1822.48,1834.97,1817.99,1818.97,46540.49,ETH
17823,2023-03-18 02:00:00,1818.97,1828.53,1804.19,1810.67,26288.09,ETH
17824,2023-03-18 03:00:00,1810.67,1818.23,1807.94,1815.16,10441.09,ETH
17825,2023-03-18 04:00:00,1815.16,1818.18,1808.27,1809.84,6303.42,ETH
17826,2023-03-18 05:00:00,1809.84,1819.42,1806.37,1817.45,7447.72,ETH
17827,2023-03-18 06:00:00,1817.45,1817.63,1812.7,1816.45,7179.65,ETH
17828,2023-03-18 07:00:00,1816.45,1825.06,1814.31,1818.8,7429.71,ETH
17829,2023-03-18 08:00:00,1818.8,1820.2,1796.49,1813.2,19299.9,ETH
17830,2023-03-18 09:00:00,1813.2,1818.01,1806.64,1816.86,8175.1,ETH
17831,2023-03-18 10:00:00,1816.86,1822.05,1816.37,1820.27,8909.76,ETH
17832,2023-03-18 11:00:00,1820.27,1820.61,1814.42,1817.48,10806.71,ETH
17833,2023-03-18 12:00:00,1817.48,1843.54,1808.39,1831.96,23181.86,ETH
17834,2023-03-18 13:00:00,1831.96,1833.31,1817.22,1820.07,15299.88,ETH
17835,2023-03-18 14:00:00,1820.07,1828.78,1818.36,1820.0,11830.15,ETH
17836,2023-03-18 15:00:00,1820.0,1821.12,1781.62,1791.47,33755.31,ETH
17837,2023-03-18 16:00:00,1791.47,1804.85,1752.76,1799.02,55454.71,ETH
17838,2023-03-18 17:00:00,1799.02,1804.18,1767.1,1790.71,23461.21,ETH
17839,2023-03-18 18:00:00,1790.71,1799.96,1785.28,1798.03,14181.4,ETH
17840,2023-03-18 19:00:00,1798.03,1804.56,1793.52,1796.11,14785.71,ETH
17841,2023-03-18 20:00:00,1796.11,1805.63,1790.63,1796.18,9509.86,ETH
17842,2023-03-18 21:00:00,1796.18,1796.96,1781.75,1782.93,7831.89,ETH
17843,2023-03-18 22:00:00,1782.93,1785.4,1769.1,1773.47,13797.0,ETH
17844,2023-03-18 23:00:00,1773.47,1777.78,1756.01,1763.35,20706.88,ETH
17845,2023-03-19 00:00:00,1763.35,1784.69,1762.75,1779.49,10842.99,ETH
17846,2023-03-19 01:00:00,1779.49,1790.25,1778.93,1782.83,7804.21,ETH
17847,2023-03-19 02:00:00,1782.83,1787.68,1780.22,1782.46,5034.42,ETH
17848,2023-03-19 03:00:00,1782.46,1788.84,1779.54,1787.71,4453.25,ETH
17849,2023-03-19 04:00:00,1787.71,1790.43,1780.98,1783.6,4971.89,ETH
17850,2023-03-19 05:00:00,1783.6,1787.63,1780.65,1782.16,4748.27,ETH
17851,2023-03-19 06:00:00,1782.16,1783.06,1771.98,1773.98,5310.89,ETH
17852,2023-03-19 07:00:00,1773.98,1779.23,1767.02,1779.18,5995.16,ETH
17853,2023-03-19 08:00:00,1779.18,1784.07,1773.57,1777.9,4868.11,ETH
17854,2023-03-19 09:00:00,1777.9,1783.07,1774.05,1781.69,5002.84,ETH
17855,2023-03-19 10:00:00,1781.69,1783.5,1776.94,1778.7,4189.6,ETH
17856,2023-03-19 11:00:00,1778.7,1791.95,1770.89,1789.53,9629.05,ETH
17857,2023-03-19 12:00:00,1789.53,1798.67,1784.87,1788.29,13840.55,ETH
17858,2023-03-19 13:00:00,1788.29,1789.8,1778.53,1780.71,10373.13,ETH
17859,2023-03-19 14:00:00,1780.71,1794.54,1780.7,1791.38,10261.79,ETH
17860,2023-03-19 15:00:00,1791.38,1813.07,1790.89,1799.28,28041.32,ETH
17861,2023-03-19 16:00:00,1799.28,1836.84,1797.28,1821.56,42668.17,ETH
17862,2023-03-19 17:00:00,1821.56,1825.12,1810.72,1814.1,18908.4,ETH
17863,2023-03-19 18:00:00,1814.1,1827.08,1810.89,1826.9,15000.58,ETH
17864,2023-03-19 19:00:00,1826.9,1845.39,1822.79,1826.22,34107.84,ETH
17865,2023-03-19 20:00:00,1826.22,1832.47,1794.45,1799.62,31198.81,ETH
17866,2023-03-19 21:00:00,1799.62,1817.22,1795.47,1798.62,18858.16,ETH
17867,2023-03-19 22:00:00,1798.62,1812.77,1793.17,1810.35,16451.56,ETH
17868,2023-03-19 23:00:00,1810.35,1814.5,1780.69,1785.66,24293.33,ETH
17869,2023-03-20 00:00:00,1785.66,1790.62,1772.39,1776.7,26366.79,ETH
17870,2023-03-20 01:00:00,1776.7,1783.77,1768.66,1779.78,18368.19,ETH
17871,2023-03-20 02:00:00,1779.78,1784.19,1756.17,1771.54,27337.88,ETH
17872,2023-03-20 03:00:00,1771.54,1773.23,1748.77,1756.88,30640.12,ETH
17873,2023-03-20 04:00:00,1756.88,1760.98,1743.68,1757.86,14142.48,ETH
17874,2023-03-20 05:00:00,1757.86,1764.82,1756.28,1764.59,11289.37,ETH
17875,2023-03-20 06:00:00,1764.59,1768.98,1759.25,1764.43,7546.27,ETH
17876,2023-03-20 07:00:00,1764.43,1798.06,1764.22,1796.5,20705.38,ETH
17877,2023-03-20 08:00:00,1796.5,1808.06,1785.95,1794.6,19029.26,ETH
17878,2023-03-20 09:00:00,1794.6,1799.21,1777.49,1784.97,12141.38,ETH
17879,2023-03-20 10:00:00,1784.97,1788.33,1774.52,1780.39,13871.85,ETH
17880,2023-03-20 11:00:00,1780.39,1793.57,1777.43,1785.19,12079.6,ETH
17881,2023-03-20 12:00:00,1785.19,1788.3,1778.16,1787.92,11614.53,ETH
17882,2023-03-20 13:00:00,1787.92,1787.92,1758.63,1765.75,35083.64,ETH
17883,2023-03-20 14:00:00,1765.75,1781.91,1764.74,1778.29,25826.11,ETH
17884,2023-03-20 15:00:00,1778.29,1780.85,1766.0,1768.14,14262.39,ETH
17885,2023-03-20 16:00:00,1768.14,1773.32,1754.06,1758.85,27230.98,ETH
17886,2023-03-20 17:00:00,1758.85,1769.87,1753.3,1753.51,18395.08,ETH
17887,2023-03-20 18:00:00,1753.51,1771.92,1748.69,1768.48,20813.92,ETH
17888,2023-03-20 19:00:00,1768.48,1769.45,1747.02,1758.32,21482.72,ETH
17889,2023-03-20 20:00:00,1758.32,1765.45,1754.83,1762.68,13731.31,ETH
17890,2023-03-20 21:00:00,1762.68,1766.62,1755.46,1758.29,9308.5,ETH
17891,2023-03-20 22:00:00,1758.29,1759.05,1751.88,1753.13,8472.15,ETH
17892,2023-03-20 23:00:00,1753.13,1756.19,1729.6,1738.39,32723.12,ETH
17893,2023-03-21 00:00:00,1738.39,1763.01,1735.01,1754.64,18184.08,ETH
17894,2023-03-21 01:00:00,1754.64,1760.68,1745.69,1757.7,9262.05,ETH
17895,2023-03-21 02:00:00,1757.7,1759.47,1752.27,1754.58,7768.03,ETH
17896,2023-03-21 03:00:00,1754.58,1757.68,1748.51,1751.31,6368.91,ETH
17897,2023-03-21 04:00:00,1751.31,1759.09,1750.44,1756.1,5164.22,ETH
17898,2023-03-21 05:00:00,1756.1,1756.13,1742.96,1746.38,10673.22,ETH
17899,2023-03-21 06:00:00,1746.38,1751.88,1741.06,1745.11,6251.34,ETH
17900,2023-03-21 07:00:00,1745.11,1746.51,1724.94,1736.95,16664.7,ETH
17901,2023-03-21 08:00:00,1736.95,1745.77,1731.89,1743.71,7474.34,ETH
17902,2023-03-21 09:00:00,1743.71,1760.98,1740.85,1754.13,11424.82,ETH
17903,2023-03-21 10:00:00,1754.13,1772.13,1753.24,1763.76,12928.84,ETH
17904,2023-03-21 11:00:00,1763.76,1768.95,1758.95,1766.63,8866.21,ETH
17905,2023-03-21 12:00:00,1766.63,1812.94,1764.15,1810.91,25775.37,ETH
17906,2023-03-21 13:00:00,1810.91,1824.74,1809.02,1824.0,46536.61,ETH
17907,2023-03-21 14:00:00,1824.0,1839.07,1803.58,1810.52,42533.67,ETH
17908,2023-03-21 15:00:00,1810.52,1823.46,1808.49,1817.71,17266.96,ETH
17909,2023-03-21 16:00:00,1817.71,1830.26,1812.96,1817.14,27648.89,ETH
17910,2023-03-21 17:00:00,1817.14,1820.18,1794.5,1796.76,30025.1,ETH
17911,2023-03-21 18:00:00,1796.76,1798.27,1781.75,1793.55,27308.66,ETH
17912,2023-03-21 19:00:00,1793.55,1804.63,1791.06,1796.38,17571.0,ETH
17913,2023-03-21 20:00:00,1796.38,1807.72,1794.35,1802.25,11596.66,ETH
17914,2023-03-21 21:00:00,1802.25,1804.27,1787.8,1798.34,11265.22,ETH
17915,2023-03-21 22:00:00,1798.34,1800.93,1790.42,1798.79,10047.42,ETH
17916,2023-03-21 23:00:00,1798.79,1810.6,1796.14,1806.98,9367.19,ETH
17917,2023-03-22 00:00:00,1806.98,1807.34,1785.08,1793.44,15994.14,ETH
17918,2023-03-22 01:00:00,1793.44,1800.34,1789.89,1799.46,8170.35,ETH
17919,2023-03-22 02:00:00,1799.46,1804.76,1798.79,1799.82,6448.69,ETH
17920,2023-03-22 03:00:00,1799.82,1811.56,1796.01,1805.2,9886.72,ETH
17921,2023-03-22 04:00:00,1805.2,1806.59,1801.47,1806.59,6144.62,ETH
17922,2023-03-22 05:00:00,1806.59,1812.83,1806.39,1809.15,6029.94,ETH
17923,2023-03-22 06:00:00,1809.15,1809.24,1801.57,1803.31,4320.48,ETH
17924,2023-03-22 07:00:00,1803.31,1803.35,1792.88,1797.38,7351.97,ETH
17925,2023-03-22 08:00:00,1797.38,1798.29,1788.23,1790.56,6536.25,ETH
17926,2023-03-22 09:00:00,1790.56,1795.12,1786.24,1791.06,8381.17,ETH
17927,2023-03-22 10:00:00,1791.06,1797.63,1789.51,1794.76,10726.57,ETH
17928,2023-03-22 11:00:00,1794.76,1797.71,1787.42,1789.97,5922.74,ETH
17929,2023-03-22 12:00:00,1789.97,1805.55,1788.23,1800.29,13796.0,ETH
17930,2023-03-22 13:00:00,1800.29,1809.41,1797.21,1802.3,12243.21,ETH
17931,2023-03-22 14:00:00,1802.3,1821.99,1801.15,1805.66,25198.93,ETH
17932,2023-03-22 15:00:00,1805.66,1822.98,1802.81,1809.62,22418.81,ETH
17933,2023-03-22 16:00:00,1809.62,1812.79,1799.98,1806.96,14435.6,ETH
17934,2023-03-22 17:00:00,1806.96,1807.14,1780.2,1790.27,35442.49,ETH
17935,2023-03-22 18:00:00,1790.27,1812.99,1756.5,1776.23,77538.52,ETH
17936,2023-03-22 19:00:00,1776.23,1776.37,1717.17,1721.37,60778.97,ETH
17937,2023-03-22 20:00:00,1721.37,1740.5,1716.26,1737.74,26312.87,ETH
17938,2023-03-22 21:00:00,1737.74,1743.49,1721.92,1724.52,19834.46,ETH
17939,2023-03-22 22:00:00,1724.52,1732.07,1718.73,1731.23,14936.61,ETH
17940,2023-03-22 23:00:00,1731.23,1740.22,1730.05,1738.78,11211.44,ETH
17941,2023-03-23 00:00:00,1738.78,1749.39,1734.97,1741.76,13248.2,ETH
17942,2023-03-23 01:00:00,1741.76,1742.13,1734.44,1734.63,7489.46,ETH
17943,2023-03-23 02:00:00,1734.63,1744.22,1733.81,1743.08,6643.32,ETH
17944,2023-03-23 03:00:00,1743.08,1746.18,1740.99,1741.75,6044.01,ETH
17945,2023-03-23 04:00:00,1741.75,1743.89,1735.38,1736.46,7611.73,ETH
17946,2023-03-23 05:00:00,1736.46,1756.42,1735.52,1754.69,11215.95,ETH
17947,2023-03-23 06:00:00,1754.69,1758.58,1751.41,1755.58,8712.11,ETH
17948,2023-03-23 07:00:00,1755.58,1756.49,1750.92,1755.82,5761.6,ETH
17949,2023-03-23 08:00:00,1755.82,1761.13,1753.44,1756.36,5433.74,ETH
17950,2023-03-23 09:00:00,1756.36,1761.31,1754.48,1760.49,6234.18,ETH
17951,2023-03-23 10:00:00,1760.49,1764.12,1756.44,1756.98,7101.75,ETH
17952,2023-03-23 11:00:00,1756.98,1762.03,1750.75,1760.27,7606.94,ETH
17953,2023-03-23 12:00:00,1760.27,1763.15,1755.41,1756.62,11632.22,ETH
17954,2023-03-23 13:00:00,1756.62,1757.6,1747.04,1751.94,13844.36,ETH
17955,2023-03-23 14:00:00,1751.94,1805.79,1749.2,1805.37,29077.44,ETH
17956,2023-03-23 15:00:00,1805.37,1859.48,1803.75,1840.95,69263.3,ETH
17957,2023-03-23 16:00:00,1840.95,1844.6,1825.89,1831.79,22123.29,ETH
17958,2023-03-23 17:00:00,1831.79,1835.47,1819.32,1829.64,26153.54,ETH
17959,2023-03-23 18:00:00,1829.64,1832.46,1797.37,1805.02,32473.96,ETH
17960,2023-03-23 19:00:00,1805.02,1827.12,1797.36,1824.67,35220.22,ETH
17961,2023-03-23 20:00:00,1824.67,1824.73,1810.05,1819.03,19675.15,ETH
17962,2023-03-23 21:00:00,1819.03,1819.18,1808.31,1817.62,8598.46,ETH
17963,2023-03-23 22:00:00,1817.62,1817.95,1807.12,1812.14,9703.08,ETH
17964,2023-03-23 23:00:00,1812.14,1823.15,1811.0,1817.43,11058.93,ETH
17965,2023-03-24 00:00:00,1817.43,1821.83,1813.46,1813.92,7180.16,ETH
17966,2023-03-24 01:00:00,1813.92,1820.89,1809.68,1818.53,9147.14,ETH
17967,2023-03-24 02:00:00,1818.53,1821.69,1812.82,1812.97,11714.1,ETH
17968,2023-03-24 03:00:00,1812.97,1816.18,1812.5,1815.7,6780.77,ETH
17969,2023-03-24 04:00:00,1815.7,1818.11,1806.48,1807.64,6783.89,ETH
17970,2023-03-24 05:00:00,1807.64,1815.61,1807.48,1814.63,4784.65,ETH
17971,2023-03-24 06:00:00,1814.63,1816.96,1813.31,1815.36,3833.59,ETH
17972,2023-03-24 07:00:00,1815.36,1820.07,1811.96,1818.17,6263.36,ETH
17973,2023-03-24 08:00:00,1818.17,1819.41,1792.22,1797.55,14272.29,ETH
17974,2023-03-24 09:00:00,1797.55,1802.11,1785.62,1789.78,10880.86,ETH
17975,2023-03-24 10:00:00,1789.78,1791.11,1781.45,1789.72,8330.15,ETH
17976,2023-03-24 11:00:00,1789.72,1792.03,1739.33,1751.79,32640.15,ETH
17977,2023-03-24 12:00:00,1751.79,1785.54,1748.07,1774.65,27071.61,ETH
17978,2023-03-24 13:00:00,1774.65,1775.7,1752.6,1768.94,21181.78,ETH
17979,2023-03-24 14:00:00,1768.94,1783.78,1759.44,1765.32,30979.04,ETH
17980,2023-03-24 15:00:00,1765.32,1771.85,1755.77,1769.28,21297.35,ETH
17981,2023-03-24 16:00:00,1769.28,1771.45,1762.16,1764.75,10388.0,ETH
17982,2023-03-24 17:00:00,1764.75,1766.04,1729.2,1739.32,40258.19,ETH
17983,2023-03-24 18:00:00,1739.32,1766.73,1738.59,1757.66,21938.56,ETH
17984,2023-03-24 19:00:00,1757.66,1769.27,1754.35,1765.56,15495.25,ETH
17985,2023-03-24 20:00:00,1765.56,1766.04,1741.58,1750.47,16241.26,ETH
17986,2023-03-24 21:00:00,1750.47,1751.64,1731.82,1747.92,13608.98,ETH
17987,2023-03-24 22:00:00,1747.92,1750.7,1744.5,1745.32,6426.05,ETH
17988,2023-03-24 23:00:00,1745.32,1755.69,1744.36,1751.94,8761.44,ETH
17989,2023-03-25 00:00:00,1751.94,1760.17,1748.98,1758.56,7566.29,ETH
17990,2023-03-25 01:00:00,1758.56,1759.18,1751.9,1755.77,5912.86,ETH
17991,2023-03-25 02:00:00,1755.77,1763.98,1755.36,1760.81,5363.2,ETH
17992,2023-03-25 03:00:00,1760.81,1761.22,1757.01,1758.83,4751.64,ETH
17993,2023-03-25 04:00:00,1758.83,1760.89,1752.95,1755.44,5040.04,ETH
17994,2023-03-25 05:00:00,1755.44,1756.87,1743.39,1745.77,10280.13,ETH
17995,2023-03-25 06:00:00,1745.77,1753.14,1743.89,1750.81,5743.41,ETH
17996,2023-03-25 07:00:00,1750.81,1754.45,1749.5,1749.51,1928.44,ETH
17997,2023-03-25 08:00:00,1749.51,1752.09,1738.77,1745.63,5178.28,ETH
17998,2023-03-25 09:00:00,1745.63,1751.84,1742.38,1750.43,2436.22,ETH
17999,2023-03-25 10:00:00,1750.43,1752.18,1743.92,1749.72,2924.36,ETH
18000,2023-03-25 11:00:00,1749.72,1751.84,1745.86,1747.14,3369.71,ETH
18001,2023-03-25 12:00:00,1747.14,1748.42,1741.82,1746.87,5069.33,ETH
18002,2023-03-25 13:00:00,1746.87,1759.05,1742.61,1756.25,7888.4,ETH
18003,2023-03-25 14:00:00,1756.25,1758.85,1750.5,1750.79,6881.58,ETH
18004,2023-03-25 15:00:00,1750.79,1763.64,1747.53,1757.46,10157.14,ETH
18005,2023-03-25 16:00:00,1757.46,1759.52,1754.96,1755.34,5729.93,ETH
18006,2023-03-25 17:00:00,1755.34,1756.59,1743.78,1746.63,8191.72,ETH
18007,2023-03-25 18:00:00,1746.63,1748.49,1740.56,1741.02,9023.42,ETH
18008,2023-03-25 19:00:00,1741.02,1741.05,1718.42,1719.12,25809.18,ETH
18009,2023-03-25 20:00:00,1719.12,1735.96,1715.91,1732.37,13783.0,ETH
18010,2023-03-25 21:00:00,1732.37,1738.12,1730.03,1734.45,5898.03,ETH
18011,2023-03-25 22:00:00,1734.45,1744.49,1733.29,1739.41,6932.8,ETH
18012,2023-03-25 23:00:00,1739.41,1744.42,1737.41,1743.78,4705.14,ETH
18013,2023-03-26 00:00:00,1743.78,1757.74,1741.42,1752.7,9655.38,ETH
18014,2023-03-26 01:00:00,1752.7,1757.1,1750.05,1753.43,7562.01,ETH
18015,2023-03-26 02:00:00,1753.43,1755.62,1752.37,1754.72,3531.34,ETH
18016,2023-03-26 03:00:00,1754.72,1756.32,1750.12,1751.32,5160.27,ETH
18017,2023-03-26 04:00:00,1751.32,1751.85,1748.06,1750.57,2664.51,ETH
18018,2023-03-26 05:00:00,1750.57,1755.88,1747.62,1755.09,4551.34,ETH
18019,2023-03-26 06:00:00,1755.09,1756.74,1752.32,1753.65,2721.19,ETH
18020,2023-03-26 07:00:00,1753.65,1757.14,1752.88,1754.53,2655.64,ETH
18021,2023-03-26 08:00:00,1754.53,1788.1,1752.16,1776.6,18862.58,ETH
18022,2023-03-26 09:00:00,1776.6,1782.82,1773.14,1776.37,10171.02,ETH
18023,2023-03-26 10:00:00,1776.37,1776.91,1768.13,1773.33,7502.81,ETH
18024,2023-03-26 11:00:00,1773.33,1783.04,1769.64,1779.73,12393.95,ETH
18025,2023-03-26 12:00:00,1779.73,1783.06,1773.16,1777.42,7701.53,ETH
18026,2023-03-26 13:00:00,1777.42,1799.07,1775.03,1797.45,18362.42,ETH
18027,2023-03-26 14:00:00,1797.45,1797.78,1758.21,1765.04,20247.89,ETH
18028,2023-03-26 15:00:00,1765.04,1770.9,1762.31,1765.84,10459.23,ETH
18029,2023-03-26 16:00:00,1765.84,1769.36,1757.75,1758.88,7591.64,ETH
18030,2023-03-26 17:00:00,1758.88,1769.62,1758.03,1768.35,8262.64,ETH
18031,2023-03-26 18:00:00,1768.35,1773.17,1765.86,1767.61,5635.27,ETH
18032,2023-03-26 19:00:00,1767.61,1770.84,1765.81,1767.47,4182.64,ETH
18033,2023-03-26 20:00:00,1767.47,1770.95,1756.65,1761.93,7308.53,ETH
18034,2023-03-26 21:00:00,1761.93,1765.44,1759.15,1765.33,3268.36,ETH
18035,2023-03-26 22:00:00,1765.33,1779.66,1763.69,1777.6,8102.72,ETH
18036,2023-03-26 23:00:00,1777.6,1783.68,1774.63,1775.76,10381.29,ETH
18037,2023-03-27 00:00:00,1775.76,1781.7,1773.64,1780.6,7412.64,ETH
18038,2023-03-27 01:00:00,1780.6,1781.73,1764.71,1764.84,7314.21,ETH
18039,2023-03-27 02:00:00,1764.84,1767.08,1761.31,1766.77,9945.6,ETH
18040,2023-03-27 03:00:00,1766.77,1768.95,1764.19,1766.91,3974.25,ETH
18041,2023-03-27 04:00:00,1766.91,1769.39,1765.65,1766.82,3970.35,ETH
18042,2023-03-27 05:00:00,1766.82,1767.25,1749.78,1751.8,8576.29,ETH
18043,2023-03-27 06:00:00,1751.8,1756.69,1749.01,1754.95,7096.96,ETH
18044,2023-03-27 07:00:00,1754.95,1757.26,1750.99,1753.68,4726.25,ETH
18045,2023-03-27 08:00:00,1753.68,1759.62,1751.17,1757.74,4844.33,ETH
18046,2023-03-27 09:00:00,1757.74,1766.27,1755.8,1764.89,5378.41,ETH
18047,2023-03-27 10:00:00,1764.89,1767.77,1761.58,1766.17,4915.31,ETH
18048,2023-03-27 11:00:00,1766.17,1770.69,1764.34,1766.98,6368.71,ETH
18049,2023-03-27 12:00:00,1766.98,1770.18,1754.16,1756.8,6901.24,ETH
18050,2023-03-27 13:00:00,1756.8,1764.98,1751.14,1755.93,14666.15,ETH
18051,2023-03-27 14:00:00,1755.93,1758.72,1722.09,1722.18,35666.27,ETH
18052,2023-03-27 15:00:00,1722.18,1722.22,1689.98,1712.53,47961.41,ETH
18053,2023-03-27 16:00:00,1712.53,1732.59,1709.83,1717.77,25708.21,ETH
18054,2023-03-27 17:00:00,1717.77,1721.34,1706.38,1708.61,16995.7,ETH
18055,2023-03-27 18:00:00,1708.61,1719.19,1707.44,1715.76,13224.2,ETH
18056,2023-03-27 19:00:00,1715.76,1719.79,1702.12,1704.46,13437.48,ETH
18057,2023-03-27 20:00:00,1704.46,1709.41,1698.25,1708.17,13956.0,ETH
18058,2023-03-27 21:00:00,1708.17,1717.05,1706.67,1713.8,10265.4,ETH
18059,2023-03-27 22:00:00,1713.8,1715.25,1708.92,1710.64,6519.11,ETH
18060,2023-03-27 23:00:00,1710.64,1717.21,1709.01,1716.29,5998.14,ETH
18061,2023-03-28 00:00:00,1716.29,1719.62,1707.45,1708.22,10532.92,ETH
18062,2023-03-28 01:00:00,1708.22,1727.44,1703.04,1718.15,10289.84,ETH
18063,2023-03-28 02:00:00,1718.15,1719.65,1711.28,1714.55,5245.6,ETH
18064,2023-03-28 03:00:00,1714.55,1714.86,1710.33,1712.69,4513.6,ETH
18065,2023-03-28 04:00:00,1712.69,1719.03,1711.1,1718.9,6244.7,ETH
18066,2023-03-28 05:00:00,1718.9,1724.34,1715.75,1724.26,7452.5,ETH
18067,2023-03-28 06:00:00,1724.26,1735.23,1724.06,1732.37,12073.05,ETH
18068,2023-03-28 07:00:00,1732.37,1734.65,1724.62,1725.12,5085.3,ETH
18069,2023-03-28 08:00:00,1725.12,1729.88,1722.82,1728.96,4567.42,ETH
18070,2023-03-28 09:00:00,1728.96,1729.29,1717.93,1720.1,6128.33,ETH
18071,2023-03-28 10:00:00,1720.1,1722.97,1712.14,1718.11,8614.25,ETH
18072,2023-03-28 11:00:00,1718.11,1752.99,1717.88,1745.86,19686.73,ETH
18073,2023-03-28 12:00:00,1745.86,1750.69,1731.6,1737.37,15484.1,ETH
18074,2023-03-28 13:00:00,1737.37,1744.83,1731.72,1737.56,12064.75,ETH
18075,2023-03-28 14:00:00,1737.56,1750.0,1736.27,1740.79,18278.38,ETH
18076,2023-03-28 15:00:00,1740.79,1746.77,1738.02,1744.71,9478.05,ETH
18077,2023-03-28 16:00:00,1744.71,1747.01,1734.02,1735.91,9814.55,ETH
18078,2023-03-28 17:00:00,1735.91,1739.77,1729.87,1736.62,16239.87,ETH
18079,2023-03-28 18:00:00,1736.62,1780.3,1735.77,1776.99,35827.81,ETH
18080,2023-03-28 19:00:00,1776.99,1794.81,1767.46,1785.97,33075.02,ETH
18081,2023-03-28 20:00:00,1785.97,1789.99,1772.39,1774.96,9989.38,ETH
18082,2023-03-28 21:00:00,1774.96,1775.95,1763.92,1769.29,10469.93,ETH
18083,2023-03-28 22:00:00,1769.29,1773.2,1767.31,1770.86,6762.47,ETH
18084,2023-03-28 23:00:00,1770.86,1777.66,1770.83,1773.6,8938.5,ETH
18085,2023-03-29 00:00:00,1773.6,1778.25,1773.37,1776.21,9246.23,ETH
18086,2023-03-29 01:00:00,1776.21,1788.97,1776.1,1779.36,16809.98,ETH
18087,2023-03-29 02:00:00,1779.36,1783.06,1778.48,1780.6,9390.6,ETH
18088,2023-03-29 03:00:00,1780.6,1781.32,1776.41,1779.02,5196.46,ETH
18089,2023-03-29 04:00:00,1779.02,1796.77,1779.02,1792.22,16088.1,ETH
18090,2023-03-29 05:00:00,1792.22,1795.03,1788.39,1790.12,8528.97,ETH
18091,2023-03-29 06:00:00,1790.12,1817.1,1787.2,1804.79,31267.91,ETH
18092,2023-03-29 07:00:00,1804.79,1811.07,1803.49,1805.01,8420.78,ETH
18093,2023-03-29 08:00:00,1805.01,1825.56,1800.94,1820.7,31483.81,ETH
18094,2023-03-29 09:00:00,1820.7,1824.61,1814.46,1814.52,10236.29,ETH
18095,2023-03-29 10:00:00,1814.52,1817.83,1809.53,1811.25,12516.22,ETH
18096,2023-03-29 11:00:00,1811.25,1811.79,1805.54,1811.23,9549.07,ETH
18097,2023-03-29 12:00:00,1811.23,1812.37,1802.38,1811.33,12091.24,ETH
18098,2023-03-29 13:00:00,1811.33,1813.77,1805.22,1809.65,16190.54,ETH
18099,2023-03-29 14:00:00,1809.65,1816.09,1792.84,1796.4,18169.34,ETH
18100,2023-03-29 15:00:00,1796.4,1809.42,1794.85,1807.94,8978.48,ETH
18101,2023-03-29 16:00:00,1807.94,1808.85,1793.18,1793.89,11083.41,ETH
18102,2023-03-29 17:00:00,1793.89,1804.11,1793.12,1798.9,9154.33,ETH
18103,2023-03-29 18:00:00,1798.9,1805.76,1796.53,1804.24,9681.11,ETH
